"0911.4119","Marta Ruspa","ZEUS Collaboration","A QCD analysis of ZEUS diffractive data","26 pages, 13 figures","Nucl.Phys.B831:1-25,2010","10.1016/j.nuclphysb.2010.01.014",,"hep-ex","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  ZEUS inclusive diffractive cross-section measurements have been used in a
DGLAP next-to-leading-order QCD analysis to extract the diffractive parton
distribution functions. Data on diffractive dijet production in deep inelastic
scattering have also been included to costrain the gluon density. Predictions
based on the extracted parton densities are compared to diffractive charm and
dijet photoproduction data.
","[{""version"":""v1"",""created"":""Mon, 23 Nov 2009 11:12:08 GMT""}]","2012-08-27"
"0911.4122","Alexander Kartavtsev","M. Garny, A. Hohenegger, A. Kartavtsev, M. Lindner","Systematic approach to leptogenesis in nonequilibrium QFT: self-energy
  contribution to the CP-violating parameter","28 pages, 14 figures","Phys.Rev.D81:085027,2010","10.1103/PhysRevD.81.085027","TUM-HEP-740/09","hep-ph hep-th","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  In the baryogenesis via leptogenesis scenario the self-energy contribution to
the CP-violating parameter plays a very important role. Here, we calculate it
in a simple toy model of leptogenesis using the Schwinger-Keldysh/Kadanoff-Baym
formalism as starting point. We show that the formalism is free of the
double-counting problem typical for the canonical Boltzmann approach. Within
the toy model, medium effects increase the CP-violating parameter. In contrast
to results obtained earlier in the framework of thermal field theory, the
medium corrections are linear in the particle number densities. In the resonant
regime quantum corrections lead to modified expressions for the CP-violating
parameter and for the decay width. Most notably, in the maximal resonant regime
the Boltzmann picture breaks down and an analysis in the full Kadanoff-Baym
formalism is required.
","[{""version"":""v1"",""created"":""Mon, 23 Nov 2009 10:53:42 GMT""},{""version"":""v2"",""created"":""Sat, 1 May 2010 21:46:01 GMT""}]","2010-05-12"
"0911.4132","Andrey Katz","Andrey Katz and Brock Tweedie","Signals of a Sneutrino (N)LSP at the LHC","41 pages, 13 figures. V2: Tau-tau background added and background
  discussion in subsection V.C modified. Short discussion about early discovery
  in subsection V.D added. Minors changes and refs. added","Phys.Rev.D81:035012,2010","10.1103/PhysRevD.81.035012","UMD-PP-09-061","hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  The sneutrino is a viable candidate for the NLSP in SUSY spectra with
gravitino LSP. In this work we study the collider implications of this
possibility. In particular, we investigate whether the LHC can distinguish it
(at least, in some cases) from alternative spectra, such as those with a
neutralino LSP. We show that there exists a complete family of experimentally
allowed and theoretically motivated spectra with sneutrino NLSP, which exhibit
very distinctive multilepton signals that are difficult to fake within the
MSSM. We study these signals in detail, including the techniques necessary to
find them. We demonstrate our analysis approach on simulations incorporating
backgrounds.
","[{""version"":""v1"",""created"":""Sun, 22 Nov 2009 21:49:40 GMT""},{""version"":""v2"",""created"":""Tue, 16 Feb 2010 19:08:44 GMT""}]","2014-11-20"
"0911.4135","Sonny Mantry","Sonny Mantry and Frank Petriello","Factorization and Resummation of Higgs Boson Differential Distributions
  in Soft-Collinear Effective Theory","66 pages, 5 figures, discussion regarding zero-bin subtractions added","Phys.Rev.D81:093007,2010","10.1103/PhysRevD.81.093007",,"hep-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We derive a factorization theorem for the Higgs boson transverse momentum
(p_T) and rapidity (Y) distributions at hadron colliders, using the Soft
Collinear Effective Theory (SCET), for m_h>> p_T>> \Lambda_{QCD} where m_h
denotes the Higgs mass. In addition to the factorization of the various scales
involved, the perturbative physics at the p_T scale is further factorized into
two collinear impact-parameter Beam Functions (iBFs) and an inverse Soft
Function (iSF). These newly defined functions are of a universal nature for the
study of differential distributions at hadron colliders. The additional
factorization of the p_T-scale physics simplifies the implementation of higher
order radiative corrections in \alpha_s(p_T). We derive formulas for
factorization in both momentum and impact parameter space and discuss the
relationship between them. Large logarithms of the relevant scales in the
problem are summed using the renormalization group equations of the effective
theories. Power corrections to the factorization theorem in p_T/m_h and
\Lambda_{QCD}/p_T can be systematically derived. We perform multiple
consistency checks on our factorization theorem including a comparison with
known fixed order QCD results. We compare the SCET factorization theorem with
the Collins-Soper-Sterman approach to low-p_T resummation.
","[{""version"":""v1"",""created"":""Sun, 22 Nov 2009 16:18:15 GMT""},{""version"":""v2"",""created"":""Wed, 27 Jan 2010 22:04:09 GMT""},{""version"":""v3"",""created"":""Mon, 24 May 2010 14:54:21 GMT""},{""version"":""v4"",""created"":""Sun, 2 Oct 2011 03:58:45 GMT""}]","2015-03-13"
"0911.4177","Alexandre B. Simas","Alexandre B. Simas, Fabio J. Valentim","$W$-Sobolev spaces: Theory, Homogenization and Applications",,,,,"math.AP math.PR","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Fix strictly increasing right continuous functions with left limits $W_i:\bb
R \to \bb R$, $i=1,...,d$, and let $W(x) = \sum_{i=1}^d W_i(x_i)$ for $x\in\bb
R^d$. We construct the $W$-Sobolev spaces, which consist of functions $f$
having weak generalized gradients $\nabla_W f = (\partial_{W_1}
f,...,\partial_{W_d} f)$. Several properties, that are analogous to classical
results on Sobolev spaces, are obtained. $W$-generalized elliptic and parabolic
equations are also established, along with results on existence and uniqueness
of weak solutions of such equations. Homogenization results of suitable random
operators are investigated. Finally, as an application of all the theory
developed, we prove a hydrodynamic limit for gradient processes with
conductances (induced by $W$) in random environments.
","[{""version"":""v1"",""created"":""Mon, 23 Nov 2009 15:16:43 GMT""}]","2009-11-24"
"0911.4179","Vyacheslav Ryzhov A.","A.V. Lazuta (1), V.A. Ryzhov (1), V.V. Runov (1), I.O. Troyanchuk (2)
  ((1) Petersburg Nuclear Physics Institute RAS, (2) Institute of Solid State
  and Semiconductor Physics of National Academy of Sciences)","Estimation of characteristic size of ferromagnetic clusters forming
  above T$_C$ in Nd$_{0.75}$Ba$_{0.25}$MnO$_3$ manganite","8 pages, 2 figures",,,,"cond-mat.mes-hall cond-mat.str-el","http://creativecommons.org/licenses/by/3.0/","  We present the data on depolarization of polarized neutron beam and second
harmonic of magnetization ($M_2$) for Nd$_{1-x}$Ba$_x$MnO$_3$ ($x$ = 0.23, the
Curie temperature $T_C \approx$ 124 K; $x$ = 0.25, $T_C \approx$ 129 K)
manganites. The depolarization starts to develop below $T$* $\approx$ 147 K $>
T_C$ for both samples, being larger in x = 0.25 compound. This evidences the
arising of a ferromagnetic (F) cluster phase below $T$* and a growth of its
relative volume fraction with increasing doping concentration that agrees with
the previously published results of $M_2$ study. A characteristic size of the F
clusters and their concentration are estimated combining the neutron
depolarization and $M_2$ data for $x$ = 0.25 manganite.
","[{""version"":""v1"",""created"":""Mon, 23 Nov 2009 10:18:08 GMT""}]","2009-11-24"
"0911.4180","Hanno Sahlmann","Hanno Sahlmann","Wave propagation on a random lattice","13 pages, 3 figures. v3: Some minor changes and clarifications.
  Virtually identical with the version published in Physical Review D","Phys.Rev.D82:064018,2010","10.1103/PhysRevD.82.064018","KA-TP-18-2009","gr-qc hep-th math-ph math.MP","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  Motivated by phenomenological questions in quantum gravity, we consider the
propagation of a scalar field on a random lattice. We describe a procedure to
calculate the dispersion relation for the field by taking a limit of a periodic
lattice. We use this to calculate the lowest order coefficients of the
dispersion relation for a specific one-dimensional model.
","[{""version"":""v1"",""created"":""Mon, 23 Nov 2009 13:37:35 GMT""},{""version"":""v2"",""created"":""Tue, 29 Dec 2009 19:55:37 GMT""},{""version"":""v3"",""created"":""Wed, 15 Sep 2010 14:56:46 GMT""}]","2014-11-20"
"0911.4192","Pranaba Muduli","C. L. Zha, R. K. Dumas, J. Persson, S. M. Mohseni, J. Nogu\'es, and
  Johan {\AA}kerman","Pseudo Spin Valves Using a (112)-textured DO_22 MnGa Fixed Layer","5 pages, 4 figures, submitted to IEEE Magnetics Letters","IEEE Magnetics Letters, 1 , 2500104 (2010)","10.1109/LMAG.2009.2039774",,"cond-mat.mtrl-sci cond-mat.mes-hall","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We demonstrate pseudo spin valves with a (112)-textured DO_22 MnGa (MnGa)
tilted magnetization fixed layer and an in-plane CoFe free layer. Single D0_22
MnGa films exhibit a small magnetoresistance (MR) typically observed in metals.
In MnGa/Cu/ CoFe spin valves a transition from a negative (-0.08%) to positive
(3.88%) MR is realized by introducing a thin spin polarizing CoFe insertion
layer at the MnGa/Cu interface and tailoring the MnGa thickness. Finally, the
exchange coupling between the MnGa and CoFe insertion layer is studied using a
first-order reversal curve (FORC) technique.
","[{""version"":""v1"",""created"":""Mon, 23 Nov 2009 14:08:23 GMT""}]","2010-05-12"
"0911.4210","Kjetil R{\o}ysland","Kjetil Roysland","Frames generated by actions of countable discrete groups",,,,,"math.FA","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We consider dual frames generated by actions of countable discrete groups on
a Hilbert space. Module frames in a class of modules over a group algebra are
shown to coincide with a class of ordinary frames in a representation of the
group. This has applications to shift-invariant spaces and wavelet theory. One
of the main findings in this paper is that whenever a shift-invariant sub space
in L2(Rn) has compactly supported dual frame generators then it also has
compactly supported bi-orthogonal generators. The crucial part in the proof is
a theorem by Swan that states that every finitely generated projective module
over the Laurent polynomials in n variables is free.
","[{""version"":""v1"",""created"":""Mon, 23 Nov 2009 13:51:02 GMT""}]","2009-11-24"
"0911.4215","Hosho Katsura","Hosho Katsura and Isao Maruyama","Derivation of Matrix Product Ansatz for the Heisenberg Chain from
  Algebraic Bethe Ansatz","24 pages; minor typos are corrected","J.Phys.A43:175003,2010","10.1088/1751-8113/43/17/175003",,"cond-mat.stat-mech cond-mat.str-el hep-th math-ph math.MP quant-ph","http://arxiv.org/licenses/nonexclusive-distrib/1.0/","  We derive a matrix product representation of the Bethe ansatz state for the
XXX and XXZ spin-1/2 Heisenberg chains using the algebraic Bethe ansatz. In
this representation, the components of the Bethe eigenstates are expressed as
traces of products of matrices which act on ${\bar {\mathscr H}}$, the tensor
product of auxiliary spaces. By changing the basis in ${\bar {\mathscr H}}$, we
derive explicit finite-dimensional representations for the matrices. These
matrices are the same as those appearing in the recently proposed matrix
product ansatz by Alcaraz and Lazo [Alcaraz F C and Lazo M J 2006 {\it J. Phys.
A: Math. Gen.} \textbf{39} 11335.] apart from normalization factors. We also
discuss the close relation between the matrix product representation of the
Bethe eigenstates and the six-vertex model with domain wall boundary conditions
[Korepin V E 1982 {\it Commun. Math. Phys.}, \textbf{86} 391.] and show that
the change of basis corresponds to a mapping from the six-vertex model to the
five-vertex model.
","[{""version"":""v1"",""created"":""Sun, 22 Nov 2009 17:40:26 GMT""},{""version"":""v2"",""created"":""Sat, 12 Dec 2009 01:37:56 GMT""},{""version"":""v3"",""created"":""Tue, 27 Apr 2010 23:23:16 GMT""}]","2014-11-20"
